sweep,family,N,alpha,t,j_star,w_small,model,n_repeats,wall_med_ms,wall_mean_ms,wall_cv,run_sample_med_ms,run_sample_mean_ms,run_sample_cv,run_count_med_ms,run_build_med_ms,phase3_fill_residual_med_ms,samples_per_sec_by_sample_med,ns_per_sample_by_sample_med
C_t_F0,F0,1000000,200.0,3000000,50000000,512,ours/enum_sampling,3,13167.8,13293.433333333332,0.014165379578339125,49.726664,50.80193233333333,0.0973286123192453,10230.718395,1582.945959,nan,60329806.15791962,16.575554666666665
C_t_F0,F0,1000000,200.0,3000000,50000000,512,ours/sampling,3,12004.2,11574.733333333334,0.052796817292268435,4335.463342,4327.991814333333,0.0031898776664634333,4834.502139,1577.829918,nan,691967.562252773,1445.1544473333333
C_t_F0,F0,1000000,200.0,3000000,50000000,512,ours/adaptive,3,12360.3,11982.6,0.04539973330660204,4479.434565,4487.786065,0.003566904680937353,5008.059551,1608.022049,4005.394873,669727.3855589852,1493.144855
C_t_F0,F0,1000000,200.0,3000000,50000000,512,range_tree/enum_sampling,3,76561.1,77206.33333333334,0.01593805477382682,46.613441,46.55488166666667,0.0025324487401824475,76514.732196,0.00028,nan,64359119.07897981,15.537813666666667
C_t_F0,F0,1000000,200.0,3000000,50000000,512,range_tree/sampling,3,61882.2,62205.6,0.007996188876664692,30582.898008,30644.237633,0.003682363294558646,30183.134112,1116.174793,nan,98094.03932927638,10194.299336
C_t_F0,F0,1000000,200.0,3000000,50000000,512,range_tree/adaptive,3,65666.5,65807.73333333334,0.003460405063171161,29129.043084,29126.111393666666,0.0002724791338075399,35389.528598,1141.307366,28696.221046,102989.99494589782,9709.681028
C_t_F0,F0,1000000,200.0,3000000,50000000,512,kd_tree/sampling,3,9098.36,9093.826666666666,0.001399102998425444,5828.120546,5824.476907333334,0.0009443697131170281,3072.275723,194.213774,nan,514745.7016926293,1942.7068486666667
C_t_F0,F0,1000000,200.0,10000000,50000000,512,ours/enum_sampling,3,13500.1,14137.533333333333,0.07649354803059015,159.495764,315.78593,0.7036750553327547,11862.018091,1582.586362,nan,62697589.88708941,15.9495764
C_t_F0,F0,1000000,200.0,10000000,50000000,512,ours/sampling,3,13190.6,12767.466666666667,0.04754091065251125,5513.915715,5519.291486666667,0.0026023492242458544,4833.698858,1589.105649,nan,1813593.1916398543,551.3915715
C_t_F0,F0,1000000,200.0,10000000,50000000,512,ours/adaptive,3,13981.9,13583.233333333334,0.04221699828101317,6024.357553,6025.221605333333,0.001380617404426446,5059.490786,1612.656674,4573.488842,1659928.0358152408,602.4357553
C_t_F0,F0,1000000,200.0,10000000,50000000,512,range_tree/enum_sampling,3,75634.0,76339.43333333333,0.014981340045116122,163.243807,163.495289,0.009852724760888542,75472.327394,0.00064,nan,61258066.592382275,16.3243807
C_t_F0,F0,1000000,200.0,10000000,50000000,512,range_tree/sampling,3,67351.2,67487.4,0.00312078537025384,35911.966673,35908.557938666665,0.0004676704078758296,30308.342391,1132.069174,nan,278458.7124134971,3591.1966673
C_t_F0,F0,1000000,200.0,10000000,50000000,512,range_tree/adaptive,3,70786.2,71387.09999999999,0.013764900019662794,33942.238156,34000.110253,0.006030524327194544,35690.904164,1156.207547,32655.37974,294618.1673123489,3394.2238156
C_t_F0,F0,1000000,200.0,10000000,50000000,512,kd_tree/sampling,3,10359.7,10365.3,0.0034243316529542042,7097.771604,7104.336274333334,0.003851824842348057,3066.075569,196.200477,nan,1408892.8973657633,709.7771604
C_t_F0,F0,1000000,200.0,30000000,50000000,512,ours/enum_sampling,3,13591.8,13727.9,0.01771601134187102,479.112679,477.50711233333334,0.016568869487807197,10250.784995,1590.349728,nan,62615750.56334504,15.970422633333333
C_t_F0,F0,1000000,200.0,30000000,50000000,512,ours/sampling,3,15466.0,15030.4,0.0411269135488369,7795.849303,7796.4431700000005,0.0017588635471548245,4813.193812,1585.524364,nan,3848201.630636369,259.8616434333333
C_t_F0,F0,1000000,200.0,30000000,50000000,512,ours/adaptive,3,17217.8,16846.533333333333,0.032625467897927356,9357.469628,9357.744615333333,0.0012629637893135153,5002.867463,1606.292722,5105.111331,3205994.91023002,311.91565426666665
C_t_F0,F0,1000000,200.0,30000000,50000000,512,range_tree/enum_sampling,3,75858.3,76538.03333333333,0.013853161875159423,480.407583,486.7243226666667,0.027689350664492532,75352.791178,0.00077,nan,62446974.322634704,16.0135861
C_t_F0,F0,1000000,200.0,30000000,50000000,512,range_tree/sampling,3,74358.8,74348.7,0.002005965072057888,43174.092478,43212.130343666664,0.002043132743443024,29905.142124,1128.478948,nan,694861.1604352065,1439.1364159333334
C_t_F0,F0,1000000,200.0,30000000,50000000,512,range_tree/adaptive,3,77741.3,77882.16666666667,0.0049942992690956345,41006.051711,41048.20563133333,0.00246602143926362,35598.221877,1139.379331,37034.035317,731599.3310312391,1366.8683903666667
C_t_F0,F0,1000000,200.0,30000000,50000000,512,kd_tree/sampling,3,13333.1,13333.5,0.0007229017466052907,10089.480048,10089.673280666666,0.0010216780392481287,3047.710918,196.03147,nan,2973394.0557171516,336.3160016
C_t_F0,F0,1000000,200.0,100000000,50000000,512,ours/enum_sampling,3,14598.4,14764.3,0.01652227063412825,1556.303097,1558.424679,0.0019655950506225713,10191.07929,1593.202293,nan,64254835.830349825,15.56303097
C_t_F0,F0,1000000,200.0,100000000,50000000,512,ours/sampling,3,23052.7,22803.466666666667,0.030670890224798592,15468.205719,15453.416374999999,0.0030328285330168455,4806.559474,1585.416273,nan,6464873.936682094,154.68205719
C_t_F0,F0,1000000,200.0,100000000,50000000,512,ours/adaptive,3,28915.7,28578.1,0.020186101882883098,21038.875782,21082.12993833333,0.00315453180510823,5020.641966,1605.423376,6687.678241,4753105.680939279,210.38875782
C_t_F0,F0,1000000,200.0,100000000,50000000,512,range_tree/enum_sampling,3,76482.3,77363.36666666667,0.01621583095845384,1582.394801,1583.7513166666665,0.0016611333922370267,74894.844113,0.00081,nan,63195354.24206693,15.82394801
C_t_F0,F0,1000000,200.0,100000000,50000000,512,range_tree/sampling,3,96971.5,97055.93333333333,0.001560310904819294,65646.215962,65632.68125166667,0.0003560062557711941,30199.86502,1127.485382,nan,1523317.0493465464,656.46215962
C_t_F0,F0,1000000,200.0,100000000,50000000,512,range_tree/adaptive,3,98720.2,98688.4,0.0019411396758979567,61864.686881,61877.368202,0.0015641303179519995,35496.241003,1173.203372,48523.581982,1616431.037505375,618.64686881
C_t_F0,F0,1000000,200.0,100000000,50000000,512,kd_tree/sampling,3,23900.7,23908.13333333333,0.0017640134217733058,20507.419932,20499.378510666666,0.0021428781353785165,3215.960292,197.114503,nan,4876283.819787535,205.07419932
C_t_F0,F0,1000000,200.0,300000000,50000000,512,ours/enum_sampling,3,17743.5,17905.266666666666,0.013909419193509782,4674.630799,4670.385293333334,0.0014508937575659516,10207.621858,1582.793084,nan,64176191.21154471,15.582102663333334
C_t_F0,F0,1000000,200.0,300000000,50000000,512,ours/sampling,3,45115.1,44705.666666666664,0.01326796535962448,37444.15443,37449.67611466667,0.0005964112155093808,4841.858027,1592.929921,nan,8011931.4901565,124.8138481
C_t_F0,F0,1000000,200.0,300000000,50000000,512,ours/adaptive,3,62707.3,62368.933333333334,0.008681043907252545,54913.688755,54919.21772466667,0.000775641082455604,4965.614877,1602.992422,11030.621703,5463118.701394548,183.04562918333335
C_t_F0,F0,1000000,200.0,300000000,50000000,512,range_tree/enum_sampling,3,79606.1,80407.9,0.014240341433429974,4696.478875,4704.153561666667,0.0036259298310760356,74909.584998,0.00167,nan,63877642.80106551,15.654929583333333
C_t_F0,F0,1000000,200.0,300000000,50000000,512,range_tree/sampling,3,148309.0,148296.33333333334,0.00027109413616652726,117109.267092,117109.68958266666,0.0005901357371624152,30014.488945,1123.525035,nan,2561710.1656380678,390.36422364
C_t_F0,F0,1000000,200.0,300000000,50000000,512,range_tree/adaptive,3,150495.0,150603.0,0.001765883569471385,113552.588891,113588.30355633334,0.0005272072371998166,35682.467694,1141.645486,72776.334639,2641947.690756503,378.5086296366667
C_t_F0,F0,1000000,200.0,300000000,50000000,512,kd_tree/sampling,3,52887.2,53203.066666666666,0.008445410878780325,49632.499473,49949.80203766667,0.009060311098263074,3056.663784,197.780454,nan,6044426.599212468,165.44166491
C_t_F0,F0,1000000,200.0,1000000000,50000000,512,ours/enum_sampling,3,29096.0,31359.333333333332,0.11301001242631081,15574.462859,18116.424874,0.20107141689526256,10236.154875,1588.128142,nan,64207671.818494275,15.574462859
C_t_F0,F0,1000000,200.0,1000000000,50000000,512,ours/sampling,3,122488.0,122250.33333333333,0.0031629065440331836,114903.412055,115024.86265366667,0.0019467282902266255,4797.156809,1600.373799,nan,8702961.749485187,114.903412055
C_t_F0,F0,1000000,200.0,1000000000,50000000,512,ours/adaptive,3,187192.0,186964.66666666666,0.0033145507275872646,179432.129268,179503.692919,0.0009677053683163295,4985.292487,1607.294891,26836.611246,5573137.899436054,179.432129268
C_t_F0,F0,1000000,200.0,1000000000,50000000,512,range_tree/enum_sampling,3,91213.8,91893.3,0.011385295417990807,15718.994789,15721.831460333333,0.0031752952046228,75429.412354,0.00152,nan,63617299.54257573,15.718994789
C_t_F0,F0,1000000,200.0,1000000000,50000000,512,range_tree/sampling,3,307467.0,307444.0,0.005602569307493258,276489.459498,276199.34167966666,0.0059872374891735795,29858.377768,1136.671246,nan,3616774.4036811413,276.489459498
C_t_F0,F0,1000000,200.0,1000000000,50000000,512,range_tree/adaptive,3,311682.0,312032.6666666667,0.0023372664172356893,274667.759372,275213.9398676667,0.0031882297451787827,35559.313582,1139.207514,132241.418625,3640762.214998945,274.667759372
C_t_F0,F0,1000000,200.0,1000000000,50000000,512,kd_tree/sampling,3,156823.0,157179.33333333334,0.003497962673460052,153553.308683,153743.20324533334,0.0037637784309287564,3232.239629,196.623796,nan,6512396.304428904,153.553308683
D_family_F0,F0,1000000,200.0,10000000,50000000,512,ours/enum_sampling,3,13418.1,13492.0,0.019645134775348235,161.754779,158.01311866666668,0.03898153702652169,10375.424959,1580.376612,nan,61821975.59677664,16.1754779
D_family_F0,F0,1000000,200.0,10000000,50000000,512,ours/sampling,3,13167.3,12775.866666666667,0.04436839014904188,5510.834512,5519.663026333334,0.003639474682609198,4811.466372,1596.240838,nan,1814607.2029970621,551.0834512
D_family_F0,F0,1000000,200.0,10000000,50000000,512,ours/adaptive,3,13860.0,13524.666666666666,0.038051149834961745,5985.804799,5992.601694,0.003336259549519563,5028.335388,1604.458646,4556.344259,1670619.1290552309,598.5804799
D_family_F0,F0,1000000,200.0,10000000,50000000,512,range_tree/enum_sampling,3,78285.5,78479.23333333334,0.02062602247974198,264.366201,326.39784266666663,0.4966279984660362,78119.160403,0.00049,nan,37826318.047366425,26.4366201
D_family_F0,F0,1000000,200.0,10000000,50000000,512,range_tree/sampling,3,66138.5,66261.06666666667,0.005277829186289057,35227.498257,35241.346785,0.0019523424988249444,29799.387336,1119.718729,nan,283869.1503735414,3522.7498257
D_family_F0,F0,1000000,200.0,10000000,50000000,512,range_tree/adaptive,3,70880.7,71475.2,0.01335849487268105,33954.187558,33950.31749066667,0.0006001420537119012,35771.638398,1150.751985,32669.530622,294514.48316700733,3395.4187557999994
D_family_F0,F0,1000000,200.0,10000000,50000000,512,kd_tree/sampling,3,10544.6,10602.833333333334,0.012944451491162683,7219.747449,7204.670641666667,0.0031216555982000725,3123.800785,199.432049,nan,1385090.0008122984,721.9747449
D_family_F1,F1,1000000,200.0,10000000,50000000,512,ours/enum_sampling,3,13392.9,13558.4,0.021228028549083604,161.238159,161.346691,0.002594056931408836,10299.26985,1600.901119,nan,62020058.1674962,16.1238159
D_family_F1,F1,1000000,200.0,10000000,50000000,512,ours/sampling,3,13374.6,13347.333333333334,0.0030278189754925377,5589.571286,5597.895537333334,0.00681779610176875,4848.144727,1605.289785,nan,1789045.9729973644,558.9571286
D_family_F1,F1,1000000,200.0,10000000,50000000,512,ours/adaptive,3,19497.1,19153.633333333335,0.02678633942224528,5918.540492,5911.182598,0.004571985856839652,10701.212358,1603.606639,4419.876497,1689605.7420772647,591.8540492
D_family_F1,F1,1000000,200.0,10000000,50000000,512,range_tree/enum_sampling,3,89506.2,90626.73333333334,0.02474232311909678,162.947767,164.64143033333335,0.022398537020376395,89345.003894,0.00075,nan,61369358.93082843,16.2947767
D_family_F1,F1,1000000,200.0,10000000,50000000,512,range_tree/sampling,3,84296.1,84573.23333333334,0.009542153588869472,44497.181854,44765.550546,0.015405370978563152,38405.187775,1273.759167,nan,224733.33328863536,4449.7181854
D_family_F1,F1,1000000,200.0,10000000,50000000,512,range_tree/adaptive,3,97717.4,97667.2,0.007663028353220154,42650.805697,42586.645346666664,0.008034754258163714,53756.564722,1303.6711,41291.535311,234462.15930929966,4265.0805697
D_family_F1,F1,1000000,200.0,10000000,50000000,512,kd_tree/sampling,3,30342.3,30365.333333333332,0.0010890794953013771,19664.273739,19665.05144,9.875941993071007e-05,10480.771909,196.869361,nan,508536.4520819845,1966.4273739
E_budget_F0,F0,1000000,200.0,100000,10000000,256,ours/sampling,3,11345.3,11559.833333333334,0.037285058897137055,3453.407607,3755.514951,0.11603207857002129,4872.871185,1590.3962,nan,28956.906157646044,34534.07607
E_budget_F0,F0,1000000,200.0,100000,10000000,256,ours/adaptive,3,12169.0,11775.066666666666,0.047420465142697564,3581.685698,3588.290613333333,0.0030029233480034284,5681.753152,1603.199559,3505.493677,27919.814420299255,35816.85698
E_budget_F0,F0,1000000,200.0,100000,10000000,256,range_tree/sampling,3,52775.2,52964.6,0.005649279122963631,21720.086659,21748.210468,0.0026794180460077547,29947.436845,1110.366018,nan,4604.033196090573,217200.86659
E_budget_F0,F0,1000000,200.0,100000,10000000,256,range_tree/adaptive,3,55807.9,55869.3,0.008529366829907802,21791.181134,22116.584145,0.026893018842893593,32512.036815,1174.468599,21703.588847,4589.012380057435,217911.81134
E_budget_F0,F0,1000000,200.0,100000,10000000,512,ours/sampling,3,11157.8,10764.446666666667,0.05300388342327707,3451.735238,3442.0660333333335,0.005640430975386946,4856.238936,1588.211411,nan,28970.93580617205,34517.35238
E_budget_F0,F0,1000000,200.0,100000,10000000,512,ours/adaptive,3,11347.0,11809.9,0.05820126613887785,3554.201352,3763.1854026666665,0.08223931929078625,4885.665928,1613.096882,3469.044951,28135.71604313542,35542.01352
E_budget_F0,F0,1000000,200.0,100000,10000000,512,range_tree/sampling,3,53217.2,53371.26666666666,0.010080893300830724,21797.787369,21766.788315,0.002588898537945827,30004.256563,1123.633968,nan,4587.621592373925,217977.87369
E_budget_F0,F0,1000000,200.0,100000,10000000,512,range_tree/adaptive,3,54387.8,54728.8,0.010845837506201888,21697.547998,21668.418340333334,0.002480178360192879,31548.408994,1157.906406,21623.311103,4608.815706236374,216975.47998
E_budget_F0,F0,1000000,200.0,100000,10000000,1024,ours/sampling,3,11276.0,10848.47,0.05618343144560198,3479.298591,3477.482641,0.005120138437183606,4911.776215,1586.8351,nan,28741.425142030872,34792.98591
E_budget_F0,F0,1000000,200.0,100000,10000000,1024,ours/adaptive,3,11423.2,11001.066666666668,0.05431768372227764,3591.025073,3593.0505766666665,0.0021646822729214643,4941.28194,1600.809989,3501.454793,27847.201834338182,35910.25073
E_budget_F0,F0,1000000,200.0,100000,10000000,1024,range_tree/sampling,3,53084.9,53006.16666666667,0.0034156941412610666,21707.300919,21728.2877,0.0013914639771237943,30017.57469,1118.472071,nan,4606.745001285343,217073.00919
E_budget_F0,F0,1000000,200.0,100000,10000000,1024,range_tree/adaptive,3,54645.3,54855.833333333336,0.01234786717946573,21775.61912,21700.793881333335,0.00518165673665712,31715.211799,1142.874009,21652.995845,4592.291932042206,217756.1912
E_budget_F0,F0,1000000,200.0,100000,20000000,256,ours/sampling,3,11261.1,10840.43,0.05706538131792541,3473.261078,3470.9775833333333,0.0020285811001168655,4922.554437,1587.54562,nan,28791.3858918958,34732.61078
E_budget_F0,F0,1000000,200.0,100000,20000000,256,ours/adaptive,3,13398.9,13034.733333333334,0.04667233749738594,3571.32858,3574.097701333333,0.0016369132267472684,7038.888815,1610.141457,3487.317187,28000.78395474885,35713.2858
E_budget_F0,F0,1000000,200.0,100000,20000000,256,range_tree/sampling,3,53900.3,53988.200000000004,0.0023524742977818537,22210.761996,22214.25845166667,0.0006083160913981335,30555.412314,1127.360403,nan,4502.321893233978,222107.61996
E_budget_F0,F0,1000000,200.0,100000,20000000,256,range_tree/adaptive,3,57732.7,57951.5,0.006520137567353398,21657.652762,21701.127962333332,0.0037519214580824696,34940.738627,1130.110415,21578.724549,4617.3055362424875,216576.52762
E_budget_F0,F0,1000000,200.0,100000,20000000,512,ours/sampling,3,11182.1,10762.58,0.05590899731966207,3458.207809,3459.261003,0.008657165286170547,4878.3655,1574.976464,nan,28916.71221716335,34582.07809
E_budget_F0,F0,1000000,200.0,100000,20000000,512,ours/adaptive,3,11597.7,11812.9,0.04800805779065719,3545.470266,4062.9198396666666,0.1807793982017456,5000.942709,1656.327584,3459.831571,28205.003144144266,35454.70266
E_budget_F0,F0,1000000,200.0,100000,20000000,512,range_tree/sampling,3,52794.5,52856.73333333333,0.0021432533768266124,21719.163493,21720.426448666665,0.0006143560881029831,29932.302151,1117.819165,nan,4604.228889028327,217191.63493
E_budget_F0,F0,1000000,200.0,100000,20000000,512,range_tree/adaptive,3,54917.2,55542.666666666664,0.01636537216237246,21518.316747,21961.383302000002,0.030212329413966066,32273.511941,1167.252268,21439.949447,4647.203644027668,215183.16747
E_budget_F0,F0,1000000,200.0,100000,20000000,1024,ours/sampling,3,11186.2,10776.513333333334,0.05868617126013297,3476.319105,3461.191842,0.0071825373713598414,4895.027392,1586.442175,nan,28766.058862711914,34763.19105
E_budget_F0,F0,1000000,200.0,100000,20000000,1024,ours/adaptive,3,11490.5,12055.5,0.1558177471235722,3596.908146,3954.708861,0.13250873492023946,4948.004437,1608.181437,3511.131774,27801.6551829956,35969.08146
E_budget_F0,F0,1000000,200.0,100000,20000000,1024,range_tree/sampling,3,52419.9,52848.76666666666,0.012249611648012899,21504.254031,21494.585901333336,0.002380677824199304,29827.906078,1114.01247,nan,4650.242684812153,215042.54031
E_budget_F0,F0,1000000,200.0,100000,20000000,1024,range_tree/adaptive,3,55385.7,55496.63333333333,0.01194371114592581,21698.327629,21636.815093666668,0.0099378115335335,32324.94857,1157.830441,21615.301757,4608.650109345254,216983.27629
E_budget_F0,F0,1000000,200.0,100000,50000000,256,ours/sampling,3,11181.7,10754.603333333333,0.05875209116541371,3449.688454,3445.1915513333333,0.002621087245270781,4883.975729,1583.99207,nan,28988.12496648719,34496.88454
E_budget_F0,F0,1000000,200.0,100000,50000000,256,ours/adaptive,3,18437.2,18297.833333333336,0.08140261561346553,3637.170114,3886.8955456666667,0.09976890207151828,11639.036105,1611.901779,3537.818438,27493.902365216672,36371.70114
E_budget_F0,F0,1000000,200.0,100000,50000000,256,range_tree/sampling,3,53407.0,53532.2,0.00761278703686529,21879.197668,21875.99411766667,0.00050997476098086,30113.727171,1122.227083,nan,4570.551512785025,218791.97668
E_budget_F0,F0,1000000,200.0,100000,50000000,256,range_tree/adaptive,3,66198.5,66894.16666666667,0.017827125967922974,21684.935129,22044.392931333332,0.026384856809963216,43115.517499,1178.801669,21598.951914,4611.496387013241,216849.35129
E_budget_F0,F0,1000000,200.0,100000,50000000,512,ours/sampling,3,11220.1,10787.07,0.05872901652769791,3461.630211,3456.4284216666665,0.0031771173118066423,4901.047087,1583.403773,nan,28888.123197628287,34616.30211
E_budget_F0,F0,1000000,200.0,100000,50000000,512,ours/adaptive,3,11600.4,11215.199999999999,0.050252981488255355,3595.303225,3588.5706696666666,0.00392921788898373,5090.161927,1615.874131,3501.219139,27814.065668967323,35953.03225
E_budget_F0,F0,1000000,200.0,100000,50000000,512,range_tree/sampling,3,53829.3,53926.1,0.002800872846131648,22177.180401,22178.533188666668,0.0001723244201426437,30539.067577,1117.726841,nan,4509.139493471896,221771.80401
E_budget_F0,F0,1000000,200.0,100000,50000000,512,range_tree/adaptive,3,59607.5,59731.166666666664,0.003525233159308739,22151.675715,22140.691163666666,0.0007322403279966033,36310.446508,1146.405598,22062.389032,4514.331163320751,221516.75715
E_budget_F0,F0,1000000,200.0,100000,50000000,512,kd_tree/sampling,3,3845.46,3846.2366666666667,0.0011794241959784415,561.497916,560.6615283333333,0.0029254623925093455,3088.589208,198.157126,nan,178095.0510241965,5614.97916
E_budget_F0,F0,1000000,200.0,100000,50000000,1024,ours/sampling,3,11237.9,10796.223333333333,0.06070729130353788,3462.130728,3461.9022996666667,0.0001554972934459819,4908.398327,1584.41812,nan,28883.946868686813,34621.30728
E_budget_F0,F0,1000000,200.0,100000,50000000,1024,ours/adaptive,3,11492.3,11078.866666666667,0.054300738149116276,3554.440876,3552.201098666667,0.001142748392041577,5058.117947,1611.05311,3469.094324,28133.820054572207,35544.40876
E_budget_F0,F0,1000000,200.0,100000,50000000,1024,range_tree/sampling,3,52732.9,53046.03333333333,0.010810930544057257,21674.555905,21673.706071333334,0.0022405936803957683,29892.264205,1118.307611,nan,4613.704679270106,216745.55905
E_budget_F0,F0,1000000,200.0,100000,50000000,1024,range_tree/adaptive,3,59734.3,59500.333333333336,0.010692026276576705,21731.635393,21787.199703666665,0.009151400020945458,36271.569005,1151.393992,21568.480039,4601.586497821103,217316.35393
E_budget_F0,F0,1000000,200.0,100000,100000000,256,ours/sampling,3,11130.0,11920.126666666667,0.17698762515693456,3439.317819,3771.2205713333333,0.12742057292674486,4889.086254,1581.267838,nan,29075.533365240302,34393.17819
E_budget_F0,F0,1000000,200.0,100000,100000000,256,ours/adaptive,3,24277.9,24320.166666666668,0.0069119753819105205,3557.740608,3561.422550333333,0.0016728861427450727,18030.863811,1606.580826,3468.190085,28107.726509104734,35577.40608
E_budget_F0,F0,1000000,200.0,100000,100000000,256,range_tree/sampling,3,53902.0,54070.4,0.012325645158041243,22075.84598,22028.051622333332,0.003517210187425817,30438.834628,1125.842302,nan,4529.837728103229,220758.4598
E_budget_F0,F0,1000000,200.0,100000,100000000,256,range_tree/adaptive,3,78934.9,79167.1,0.006922787962538109,21424.196514,21560.792595333332,0.010229921810352054,56405.906982,1135.880384,21343.632258,4667.619620397588,214241.96514
E_budget_F0,F0,1000000,200.0,100000,100000000,512,ours/sampling,3,11238.7,10794.550000000001,0.060496086713546324,3462.742483,3463.453101,0.0019097132658646829,4890.355071,1583.595585,nan,28878.84400614263,34627.42483
E_budget_F0,F0,1000000,200.0,100000,100000000,512,ours/adaptive,3,11630.7,11306.633333333333,0.04571893527270441,3561.84146,3557.3418093333335,0.0047645904389263145,5231.502778,1610.197804,3473.396677,28075.36526344999,35618.4146
E_budget_F0,F0,1000000,200.0,100000,100000000,512,range_tree/sampling,3,53425.4,53826.53333333333,0.012389467775334433,21960.959683,21959.468831333335,0.0027111168535503705,30350.548252,1116.975633,nan,4553.535066020366,219609.59683
E_budget_F0,F0,1000000,200.0,100000,100000000,512,range_tree/adaptive,3,64772.1,64966.6,0.005196996142204827,22050.197428,22050.015897999998,0.0011150494875967058,41541.196777,1149.24373,21968.592232,4535.106786527771,220501.97428
E_budget_F0,F0,1000000,200.0,100000,100000000,1024,ours/sampling,3,11129.0,10703.8,0.05817160945695057,3441.960916,3436.413125,0.0037021879977385827,4865.968612,1576.962204,nan,29053.20613466257,34419.60916
E_budget_F0,F0,1000000,200.0,100000,100000000,1024,ours/adaptive,3,11616.1,11251.7,0.04645614230621542,3528.802127,3525.201884,0.003984799609947176,5203.733867,1606.229927,3442.72202,28338.228214857343,35288.02127
E_budget_F0,F0,1000000,200.0,100000,100000000,1024,range_tree/sampling,3,52659.5,53087.03333333333,0.012281610779157863,21659.451792,21687.686446666667,0.003937944694849613,29885.993023,1116.205981,nan,4616.922023711393,216594.51792
E_budget_F0,F0,1000000,200.0,100000,100000000,1024,range_tree/adaptive,3,64047.4,64318.333333333336,0.0071692710128732,21810.603801,21815.90378366667,0.000479532533097896,41082.104024,1133.104936,21726.266724,4584.925796296161,218106.03801
E_budget_F0,F0,1000000,200.0,300000,10000000,256,ours/sampling,3,11220.0,10808.369999999999,0.05774898356348513,3517.598115,3520.598482,0.0017676650564807219,4881.902677,1580.22209,nan,85285.4675810514,11725.32705
E_budget_F0,F0,1000000,200.0,300000,10000000,256,ours/adaptive,3,13117.6,12781.566666666668,0.10917287261821423,3682.906412,4245.6471016666665,0.18898936344348788,6007.985853,1586.713638,3569.050561,81457.40522281836,12276.354706666667
E_budget_F0,F0,1000000,200.0,300000,10000000,256,range_tree/sampling,3,54494.9,54952.76666666666,0.013027434597773608,23062.411086,23162.365285666667,0.006175421618620437,30321.589435,1113.606538,nan,13008.180232383183,76874.70362
E_budget_F0,F0,1000000,200.0,300000,10000000,256,range_tree/adaptive,3,56167.2,56349.63333333333,0.0047553131153827,22748.668932,22741.014899666665,0.0009310078976326177,32312.938514,1125.458015,22639.502042,13187.584772399465,75828.89644
E_budget_F0,F0,1000000,200.0,300000,10000000,512,ours/sampling,3,11523.4,11868.186666666666,0.14253038811856222,3557.049209,4038.458753666667,0.17193160763849613,4948.868121,1579.832844,nan,84339.56978749236,11856.830696666666
E_budget_F0,F0,1000000,200.0,300000,10000000,512,ours/adaptive,3,11499.9,11048.866666666667,0.058070098116923145,3685.089245,3679.899675,0.0031476399301725894,4933.648764,1603.654389,3551.778642,81409.15458344619,12283.630816666666
E_budget_F0,F0,1000000,200.0,300000,10000000,512,range_tree/sampling,3,53475.2,53866.066666666666,0.013672778951273988,22503.887088,22508.019408,0.000982005133983018,29815.410205,1122.890069,nan,13331.030271653486,75012.95696
E_budget_F0,F0,1000000,200.0,300000,10000000,512,range_tree/adaptive,3,56239.9,56157.5,0.003143644090361287,23173.82453,23125.016411333334,0.003647574033961421,31923.495009,1140.92969,23069.890806,12945.6404406459,77246.08176666667
E_budget_F0,F0,1000000,200.0,300000,10000000,1024,ours/sampling,3,11252.3,10805.676666666666,0.06002345270008094,3516.879258,3520.796912,0.0020348550557263796,4862.1911,1579.111828,nan,85302.90009745907,11722.93086
E_budget_F0,F0,1000000,200.0,300000,10000000,1024,ours/adaptive,3,11570.3,11134.366666666667,0.055515496261751396,3689.68635,3688.6327596666665,0.0005241635952619632,4957.435701,1611.617162,3575.82051,81307.72416468408,12298.9545
E_budget_F0,F0,1000000,200.0,300000,10000000,1024,range_tree/sampling,3,53635.4,54230.433333333334,0.017090978274075474,22658.157378,22751.598348,0.006127159191856122,29859.393065,1119.754247,nan,13240.264642670627,75527.19126
E_budget_F0,F0,1000000,200.0,300000,10000000,1024,range_tree/adaptive,3,55583.4,55787.433333333334,0.005718098127941594,22887.430406,22921.557766,0.0027457451637482107,31570.217805,1127.546681,22788.184801,13107.631336427972,76291.43468666666
E_budget_F0,F0,1000000,200.0,300000,20000000,256,ours/sampling,3,11252.6,10832.636666666667,0.057988162369920465,3532.820415,3532.1020326666667,0.001556063236398888,4878.77865,1582.760571,nan,84917.98754508725,11776.06805
E_budget_F0,F0,1000000,200.0,300000,20000000,256,ours/adaptive,3,13330.9,12936.3,0.04456692927074445,3653.547108,3649.848871333333,0.0021960858346335424,6810.345276,1587.286909,3537.545573,82111.98354144774,12178.49036
E_budget_F0,F0,1000000,200.0,300000,20000000,256,range_tree/sampling,3,53711.4,53840.13333333333,0.003717303321704113,22769.991114,22769.629743,0.00031427148728238477,29830.482372,1110.894635,nan,13175.235708174989,75899.97038
E_budget_F0,F0,1000000,200.0,300000,20000000,256,range_tree/adaptive,3,59529.9,59254.5,0.013351125552192674,22467.274945,22612.883255333334,0.009256018318660781,35176.095289,1156.061051,22363.03673,13352.754205145104,74890.91648333333
